chrom pos500 Mean_cM
22 500001 16.1803243566817
22 1000001 20.8200197671022
22 1500001 22.8244740706789
22 2000001 21.9739798961956
22 2500001 16.8147149498366
22 3000001 10.2890454895117
22 3500001 1.20573683179599
22 4000001 0
23 1 19.2920527073109
23 500001 14.1506675572443
23 1000001 10.8467756018453
23 1500001 7.67304403151426
23 2000001 5.45681495147988
23 2500001 4.33239637234144
23 3000001 3.510757709298
23 3500001 3.63541017721058
23 4000001 4.39791382337333
23 4500001 5.98054172906988
23 5000001 8.55097564455281
23 5500001 11.4189068694824
23 6000001 15.7815131187233
23 6500001 17.950853637405
24 1 1.78756101384622
24 500001 2.0542333975739
24 1000001 2.55431027804929
24 1500001 3.10314326103116
24 2000001 3.95429949194338
24 2500001 4.94998058070722
24 3000001 6.01995199389268
24 3500001 7.28246155679018
24 4000001 8.80856703265491
24 4500001 10.4774944524029
24 5000001 12.2504870685945
24 5500001 14.1499977556652
24 6000001 16.5005709661307
24 6500001 18.1310298496516
26 1 6.40605880648229
26 500001 6.80162469152829
26 1000001 7.20515034203564
26 1500001 7.74560870775263
26 2000001 8.34995689663887
26 2500001 8.97943753665192
26 3000001 9.76641901282
26 3500001 10.5508005381169
26 4000001 11.2928310492847
26 4500001 12.3504856927798
26 5000001 13.3967986193256
26 5500001 14.4358455219593
26 6000001 15.37746145666
26 6500001 16.1937080092294
27 1 77.3617603904346
27 500001 44.4016299650467
27 1000001 18.0663821707424
27 1500001 4.69532708591242
27 2000001 0
27 2500001 0.476173838334215
27 3000001 10.2109403260771
27 3500001 36.602675512189
27 4000001 58.3250731218391
28 1 0
28 500001 1.19556279172996
28 1000001 5.34353919585919
28 1500001 8.40292740758733
28 2000001 11.5284222700642
28 2500001 13.4241936279179
28 3000001 15.6219315502057
28 3500001 17.3882003475321
28 4000001 18.4888915714831
28 4500001 19.2634351429323
28 5000001 19.6000193274375
3 1 2.24529672189406
3 500001 2.22000111912315
3 1000001 2.18760362754593
3 1500001 2.15780277028321
3 2000001 2.12833841575456
3 2500001 2.10017792075213
3 3000001 2.06788982809488
3 3500001 2.03988177274802
3 4000001 2.00940873163039
3 4500001 1.98161112887924
3 5000001 1.9523400469542
3 5500001 1.92471316184495
3 6000001 1.89575564821039
3 6500001 1.86779253037622
3 7000001 1.84093104787066
3 7500001 1.8130791731197
3 8000001 1.78657243205803
3 8500001 1.75820449012036
3 9000001 1.73320792782116
3 9500001 1.70703487848533
3 10000001 1.67938485146878
3 10500001 1.65362289307156
3 11000001 1.62993130529442
3 11500001 1.60228246441125
3 12000001 1.57674543705049
3 12500001 1.55240828477649
3 13000001 1.52852933390327
3 13500001 1.50368361064114
3 14000001 1.48121841787031
3 14500001 1.45677866326884
3 15000001 1.43275667554694
3 15500001 1.40891543309529
3 16000001 1.38700955316178
3 16500001 1.36379609461984
3 17000001 1.34041964277067
3 17500001 1.31862040592459
3 18000001 1.29657466916643
3 18500001 1.27501819602518
3 19000001 1.25282845535266
3 19500001 1.23095506969561
3 20000001 1.21073571999475
3 20500001 1.19097483400524
3 21000001 1.16829710865148
3 21500001 1.14944805423731
3 22000001 1.12886061066301
3 22500001 1.10873788844071
3 23000001 1.08898843246362
3 23500001 1.06939497000486
3 24000001 1.05152094687711
3 24500001 1.031509113496
3 25000001 1.01386314136269
3 25500001 0.994595194656487
3 26000001 0.976806539723144
3 26500001 0.958897102650124
3 27000001 0.940098937236969
3 27500001 0.926376959657624
3 28000001 0.905576124042818
3 28500001 0.8923911840041
3 29000001 0.873163601409176
3 29500001 0.857252963558056
3 30000001 0.842849295824809
3 30500001 0.822924332134577
3 31000001 0.810334262937072
3 31500001 0.795796555305373
3 32000001 0.780200968125448
3 32500001 0.7639595492215
3 33000001 0.750644039931138
3 33500001 0.735989262794319
3 34000001 0.722666894417887
3 34500001 0.708488196701037
3 35000001 0.694815078822428
3 35500001 0.681101703217405
3 36000001 0.669586624246225
3 36500001 0.654728179064089
3 37000001 0.642989893888043
3 37500001 0.630995173862387
3 38000001 0.618075776896896
3 38500001 0.607407414581473
3 39000001 0.595138635292514
3 39500001 0.584622521049599
3 40000001 0.573129598498917
3 40500001 0.562363188379842
3 41000001 0.55150421216515
3 41500001 0.541649069849203
3 42000001 0.532005943066524
3 42500001 0.521963175052948
3 43000001 0.512442387189257
3 43500001 0.503761281868056
3 44000001 0.49407028812944
3 44500001 0.48470621293015
3 45000001 0.476839842370906
3 45500001 0.468300222769038
3 46000001 0.460791828107593
3 46500001 0.452648776755589
3 47000001 0.445010953543722
3 47500001 0.437826252062088
3 48000001 0.430598995133224
3 48500001 0.424261019623383
3 49000001 0.417636640548863
3 49500001 0.41162422364138
3 50000001 0.405317212216871
3 50500001 0.399526906227618
3 51000001 0.393990821159224
3 51500001 0.389019950603269
3 52000001 0.383733054860783
3 52500001 0.379160398757979
3 53000001 0.374758447863946
3 53500001 0.370175553376014
3 54000001 0.366206361040168
3 54500001 0.362590219253408
3 55000001 0.359012677234451
3 55500001 0.355869788411725
3 56000001 0.352914914081835
3 56500001 0.350151745830098
3 57000001 0.347679528495804
3 57500001 0.345428625332244
3 58000001 0.343347186234216
3 58500001 0.341675680963648
3 59000001 0.340235272838197
3 59500001 0.338987693078943
3 60000001 0.33801304999145
3 60500001 0.337294920775637
3 61000001 0.336766778715064
3 61500001 0.336537897801755
3 62000001 0.336569009526374
3 62500001 0.336837193549838
3 63000001 0.337368675879267
3 63500001 0.338109982222579
3 64000001 0.339202161838453
3 64500001 0.340411415647567
3 65000001 0.342027275979166
3 65500001 0.343710425196028
3 66000001 0.345783917395314
3 66500001 0.348133043587578
3 67000001 0.35052278970378
3 67500001 0.353450357947535
3 68000001 0.356413347738285
3 68500001 0.359695947842026
3 69000001 0.363244955532276
3 69500001 0.367018419494424
3 70000001 0.371309475059718
3 70500001 0.37547892236644
3 71000001 0.379913399403155
3 71500001 0.384748152492374
3 72000001 0.389796503008132
3 72500001 0.39509398779606
3 73000001 0.400466520176261
3 73500001 0.406503684627433
3 74000001 0.412684752120299
3 74500001 0.41856276086314
3 75000001 0.425528361393245
3 75500001 0.43249520936988
3 76000001 0.439320139607172
3 76500001 0.446302284015135
3 77000001 0.454117262832337
3 77500001 0.462048615096267
3 78000001 0.470010294882883
3 78500001 0.478297640680889
3 79000001 0.487266021100234
3 79500001 0.495753447462315
3 80000001 0.504866194136221
3 80500001 0.514217079694228
3 81000001 0.523672733504348
3 81500001 0.533371824174629
3 82000001 0.543581358173319
3 82500001 0.553772705086775
3 83000001 0.564508310436272
3 83500001 0.575123060728556
3 84000001 0.586259029626226
3 84500001 0.597341897894448
3 85000001 0.609175127176338
3 85500001 0.621247540162532
3 86000001 0.633241601164491
3 86500001 0.645149880391616
3 87000001 0.657895703979965
3 87500001 0.671036873637265
3 88000001 0.684325740877724
3 88500001 0.696783503067233
3 89000001 0.711166447508165
3 89500001 0.724306050475815
3 90000001 0.739779456355935
3 90500001 0.75357901442096
3 91000001 0.768056558384398
3 91500001 0.782239937804299
3 92000001 0.797324789245283
3 92500001 0.812555938487373
3 93000001 0.829354963905473
3 93500001 0.845122823181926
3 94000001 0.86076621322914
3 94500001 0.877498453670059
3 95000001 0.894252658208089
3 95500001 0.910657059658701
3 96000001 0.927374010464494
3 96500001 0.945761610185535
3 97000001 0.962786063429046
3 97500001 0.980678647021941
3 98000001 0.99786042257162
3 98500001 1.01657189456731
3 99000001 1.03543300188563
3 99500001 1.05471601482222
3 100000001 1.07308920695977
3 100500001 1.09282402697117
3 101000001 1.11344592432151
3 101500001 1.13310331919609
3 102000001 1.15301100263831
3 102500001 1.17231761289526
3 103000001 1.19356464790186
3 103500001 1.21491421149585
3 104000001 1.23520766310458
3 104500001 1.25711453654293
3 105000001 1.27878315782109
3 105500001 1.30063532543452
3 106000001 1.32362603600484
3 106500001 1.34521704358304
3 107000001 1.3668760582875
3 107500001 1.39108044404295
3 108000001 1.41406722460771
3 108500001 1.43612957831368
3 109000001 1.46081972559925
3 109500001 1.48421763752302
3 110000001 1.50884851251772
3 110500001 1.53322742393419
3 111000001 1.55708958520015
3 111500001 1.572895829586
31 1 NA
31 500001 NA
31 1000001 NA
32 1 NA
32 500001 NA
34 1 NA
34 500001 NA
4 1 3.02655992925053
4 500001 2.96922677833884
4 1000001 2.8927533836074
4 1500001 2.83291841276043
4 2000001 2.77413897295265
4 2500001 2.70622951827197
4 3000001 2.64468333325515
4 3500001 2.58825066839019
4 4000001 2.53067521739511
4 4500001 2.46995190955761
4 5000001 2.412777452915
4 5500001 2.35495562534542
4 6000001 2.29915805150223
4 6500001 2.24326972291584
4 7000001 2.19151892106757
4 7500001 2.14558606724949
4 8000001 2.07954667643515
4 8500001 2.0264949407724
4 9000001 1.98049804343164
4 9500001 1.93100134564569
4 10000001 1.88010620529977
4 10500001 1.83528094002471
4 11000001 1.78920231209131
4 11500001 1.73842277865872
4 12000001 1.69375124242431
4 12500001 1.64917696598035
4 13000001 1.6048521052152
4 13500001 1.56221954837268
4 14000001 1.51931932771284
4 14500001 1.47803626553629
4 15000001 1.43734580710768
4 15500001 1.39690114016562
4 16000001 1.35818633955684
4 16500001 1.32086474819548
4 17000001 1.28213404683992
4 17500001 1.24835181473486
4 18000001 1.20885661082391
4 18500001 1.17777177694634
4 19000001 1.14231146007176
4 19500001 1.11101692314541
4 20000001 1.07678334184342
4 20500001 1.04632065866589
4 21000001 1.01802289414932
4 21500001 0.984691131447384
4 22000001 0.95712132286663
4 22500001 0.928497461072774
4 23000001 0.901843712644494
4 23500001 0.87476610688218
4 24000001 0.851187038486558
4 24500001 0.824432017521252
4 25000001 0.802304050578105
4 25500001 0.776934851742646
4 26000001 0.757621166239859
4 26500001 0.735323776192449
4 27000001 0.714494873175909
4 27500001 0.695674229902119
4 28000001 0.677988865818959
4 28500001 0.659566513024745
4 29000001 0.642542904957015
4 29500001 0.626671342517544
4 30000001 0.611120840299483
4 30500001 0.596165129921246
4 31000001 0.583819784829505
4 31500001 0.57070825024382
4 32000001 0.558008119130291
4 32500001 0.547749266993814
4 33000001 0.537504648281453
4 33500001 0.527804454286368
4 34000001 0.51959417045954
4 34500001 0.512073482838556
4 35000001 0.505489477631747
4 35500001 0.499549453737017
4 36000001 0.494407007988654
4 36500001 0.490242020162072
4 37000001 0.486845181838875
4 37500001 0.484381931402272
4 38000001 0.482748783412649
4 38500001 0.48190158953388
4 39000001 0.481940700667344
4 39500001 0.482782938392213
4 40000001 0.484492650961868
4 40500001 0.4871261951315
4 41000001 0.490511929960533
4 41500001 0.494990886410053
4 42000001 0.499893705764149
4 42500001 0.506283481952248
4 43000001 0.512516744723178
4 43500001 0.520876504512696
4 44000001 0.528912525338803
4 44500001 0.538272050458031
4 45000001 0.548078674144739
4 45500001 0.560113386100471
4 46000001 0.571220372873301
4 46500001 0.584454164887973
4 47000001 0.597930134658836
4 47500001 0.611897541775875
4 48000001 0.627029133660082
4 48500001 0.644104414054489
4 49000001 0.660388845813007
4 49500001 0.678156364160296
4 50000001 0.696775274786309
4 50500001 0.715793214389938
4 51000001 0.73646760218439
4 51500001 0.759448446279856
4 52000001 0.7806512683817
4 52500001 0.803241605974666
4 53000001 0.8271032664754
4 53500001 0.851407754806073
4 54000001 0.877337422832177
4 54500001 0.903401861761373
4 55000001 0.932492219759557
4 55500001 0.960295744847472
4 56000001 0.987612226960127
4 56500001 1.01691671270702
4 57000001 1.04554687866971
4 57500001 1.08364346968141
4 58000001 1.11204524762362
4 58500001 1.14421862359234
4 59000001 1.17986563882006
4 59500001 1.21351873475632
4 60000001 1.24891408897288
4 60500001 1.28752005660589
4 61000001 1.32307721664481
4 61500001 1.36097491417932
4 62000001 1.4004226796424
4 62500001 1.43920576267665
4 63000001 1.48051666554645
4 63500001 1.5274229532838
4 64000001 1.566040067712
4 64500001 1.60838890345542
4 65000001 1.65343359408993
4 65500001 1.69709132569795
4 66000001 1.74616134027356
4 66500001 1.7855032594739
4 67000001 1.8403094938187
4 67500001 1.87998205148542
4 68000001 1.913523456285
4A 1 10.56423934046
4A 500001 9.77318097676661
4A 1000001 8.83547578764976
4A 1500001 8.0236223192581
4A 2000001 7.24346177849189
4A 2500001 6.48216668057734
4A 3000001 5.77996967150351
4A 3500001 5.14388168519795
4A 4000001 4.50450179328107
4A 4500001 3.94850938865148
4A 5000001 3.4257351910485
4A 5500001 2.92047721803685
4A 6000001 2.43548002587325
4A 6500001 2.09652248706842
4A 7000001 1.70852273010859
4A 7500001 1.38536404856365
4A 8000001 1.13016381535217
4A 8500001 0.894126449556947
4A 9000001 0.708524133108992
4A 9500001 0.569018290802321
4A 10000001 0.467042971898809
4A 10500001 0.415283330580146
4A 11000001 0.40384924126128
4A 11500001 0.439990424218813
4A 12000001 0.518202695076768
4A 12500001 0.640704147619708
4A 13000001 0.798683965260558
4A 13500001 1.00957320926914
4A 14000001 1.24927768905583
4A 14500001 1.55821696661807
4A 15000001 1.86908053341705
4A 15500001 2.27266767351179
4A 16000001 2.71309796736757
4A 16500001 3.18567158610477
4A 17000001 3.65730656903392
4A 17500001 4.18745121041671
4A 18000001 4.82756882493646
4A 18500001 5.40874316338082
4A 19000001 6.07837719273385
4A 19500001 6.83026548426076
5 1 3.47379400033098
5 500001 3.3431382165337
5 1000001 3.21793083107924
5 1500001 3.08665918380935
5 2000001 2.96264282102419
5 2500001 2.84869884096969
5 3000001 2.72672461870373
5 3500001 2.60804913111343
5 4000001 2.4807161911927
5 4500001 2.37948882404837
5 5000001 2.26767752075099
5 5500001 2.15832852427
5 6000001 2.07534659441073
5 6500001 1.95895866138566
5 7000001 1.83869230302474
5 7500001 1.75208929092541
5 8000001 1.65387012862215
5 8500001 1.55455897176873
5 9000001 1.47094749111765
5 9500001 1.39019730743463
5 10000001 1.29125069721769
5 10500001 1.19451187028
5 11000001 1.12731727993475
5 11500001 1.05473113457364
5 12000001 0.958648285037662
5 12500001 0.893164828452829
5 13000001 0.82367107965505
5 13500001 0.750326854306925
5 14000001 0.68508408405234
5 14500001 0.615588460305377
5 15000001 0.557589341023822
5 15500001 0.488132678616871
5 16000001 0.434738664586196
5 16500001 0.379983769206266
5 17000001 0.323860431280241
5 17500001 0.267693757910467
5 18000001 0.2253966228089
5 18500001 0.176002347132855
5 19000001 0.129970987003276
5 19500001 0.0894918321051334
5 20000001 0.047381451717016
5 20500001 0.0128049598908143
5 21000001 0
5 21500001 0
5 22000001 0
5 22500001 0
5 23000001 0
5 23500001 0
5 24000001 0
5 24500001 0
5 25000001 0
5 25500001 0
5 26000001 0
5 26500001 0
5 27000001 0
5 27500001 0
5 28000001 0
5 28500001 0
5 29000001 0
5 29500001 0
5 30000001 0
5 30500001 0
5 31000001 0
5 31500001 0
5 32000001 0
5 32500001 0
5 33000001 0
5 33500001 0
5 34000001 0
5 34500001 0
5 35000001 0
5 35500001 0
5 36000001 0.00516785630435197
5 36500001 0.0364171312412045
5 37000001 0.0788105250255383
5 37500001 0.12161121531717
5 38000001 0.163628793898409
5 38500001 0.209381597422458
5 39000001 0.25806742891822
5 39500001 0.313783781322344
5 40000001 0.369155407420007
5 40500001 0.422971830132258
5 41000001 0.475886368471597
5 41500001 0.539455979482086
5 42000001 0.602842203650037
5 42500001 0.664849440127584
5 43000001 0.732162648103933
5 43500001 0.802270611574018
5 44000001 0.875189526620763
5 44500001 0.948321993242176
5 45000001 1.02904062734314
5 45500001 1.10607448673919
5 46000001 1.1911977229296
5 46500001 1.27508580791966
5 47000001 1.35786554998566
5 47500001 1.44767469187803
5 48000001 1.53353956458176
5 48500001 1.62865107518621
5 49000001 1.72212159742393
5 49500001 1.83069742186114
5 50000001 1.92587210468834
5 50500001 2.02046970676835
5 51000001 2.1338645111072
5 51500001 2.24209203829056
5 52000001 2.35583806147952
5 52500001 2.46489642329595
5 53000001 2.57626149542375
5 53500001 2.6906486368518
5 54000001 2.81530508804563
5 54500001 2.92586150484435
5 55000001 3.05370997154534
5 55500001 3.17983308576235
5 56000001 3.31479513784654
5 56500001 3.44787763379154
5 57000001 3.58110053406074
5 57500001 3.70808404696293
5 58000001 3.85655720378179
5 58500001 3.98163302419937
5 59000001 4.12352317608107
5 59500001 4.29124072590952
5 60000001 4.42077231125009
5 60500001 4.56498401066781
5 61000001 4.72032483485286
5 61500001 4.85437866397118
6 1 6.16541872674763
6 500001 5.77287348395027
6 1000001 5.33197427115982
6 1500001 4.90691577727957
6 2000001 4.55644643316926
6 2500001 4.17842813357726
6 3000001 3.83866034593858
6 3500001 3.47705581302005
6 4000001 3.15163415318288
6 4500001 2.84082313684146
6 5000001 2.54625117153514
6 5500001 2.25517007140757
6 6000001 1.9821421465533
6 6500001 1.72803964689067
6 7000001 1.52710102217376
6 7500001 1.28483827140375
6 8000001 1.05003846307278
6 8500001 0.874542767910833
6 9500001 0.441741761399381
6 10000001 0.33924581715172
6 10500001 0.209381994375266
6 11000001 0.0865906235817593
6 11500001 0.00302171384807545
6 12000001 0
6 12500001 0
6 13000001 0
6 13500001 0
6 14000001 0
6 14500001 0
6 15000001 0
6 15500001 0
6 16000001 0
6 16500001 0
6 17000001 0
6 17500001 0
6 18000001 0
6 18500001 0
6 19000001 0.0423231243560941
6 19500001 0.14040520946717
6 20000001 0.273268769918899
6 20500001 0.444198428409867
6 21000001 0.592795706772219
6 21500001 0.762153104946152
6 22000001 0.956778135999707
6 22500001 1.1777893331408
6 23000001 1.39132802621426
6 23500001 1.63123574842898
6 24000001 1.87134893172593
6 24500001 2.15420911101078
6 25000001 2.41191089728093
6 25500001 2.69886935856922
6 26000001 3.01554615033543
6 26500001 3.33996473865916
6 27000001 3.66849438842607
6 27500001 4.01951905985856
6 28000001 4.38579843339601
6 28500001 4.73387051524222
6 29000001 5.16416690845756
6 29500001 5.57233641801488
6 30000001 5.98662241049761
6 30500001 6.3994165798634
6 31000001 6.87249203111878
6 31500001 7.34212058868138
6 32000001 7.80341874934351
6 32500001 8.31011854262242
6 33000001 8.79558538430967
6 33500001 9.35037115935508
6 34000001 9.78001549766833
7 1 5.29963012039362
7 500001 4.97465508947309
7 1000001 4.65237428596211
7 1500001 4.38131791625131
7 2000001 4.08065878095126
7 2500001 3.82864404282692
7 3000001 3.57027429646054
7 3500001 3.29976002686295
7 4000001 3.06064422861403
7 4500001 2.82388100523178
7 5000001 2.59222154794115
7 5500001 2.37618618873527
7 6000001 2.17430690015237
7 6500001 1.97299747879591
7 7000001 1.77117597981664
7 7500001 1.59135666801757
7 8000001 1.41091015272717
7 8500001 1.25831567683934
7 9000001 1.09650891882194
7 9500001 0.951397508375011
7 10000001 0.814367497407444
7 10500001 0.682425400952411
7 11000001 0.577116824202595
7 11500001 0.454060565125368
7 12000001 0.357580615723955
7 12500001 0.271893501717687
7 13000001 0.186955089079325
7 13500001 0.111681470899503
7 14000001 0.0445155203772575
7 14500001 0.00281810608325351
7 15000001 0
7 15500001 0
7 16000001 0
7 16500001 0
7 17000001 0
7 17500001 0
7 18000001 0
7 18500001 0
7 19000001 0
7 19500001 0
7 20000001 0.00297271064600928
7 20500001 0.0421065774845624
7 21000001 0.108606003706578
7 21500001 0.161705902865864
7 22000001 0.260093953936673
7 22500001 0.35733287706961
7 23000001 0.453649623176505
7 23500001 0.564554279521809
7 24000001 0.675754158463306
7 24500001 0.811170299305652
7 25000001 0.933382114974318
7 25500001 1.08193313635806
7 26000001 1.23989091854656
7 26500001 1.40517177106425
7 27000001 1.58128509556177
7 27500001 1.76016675161676
7 28000001 1.94275505899205
7 28500001 2.14872511679441
7 29000001 2.35713540729215
7 29500001 2.57371624324789
7 30000001 2.79711032332461
7 30500001 3.04025286765878
7 31000001 3.27717555547152
7 31500001 3.53818413728691
7 32000001 3.80387405016878
7 32500001 4.08024707901185
7 33000001 4.36478947181486
7 33500001 4.63464463658775
7 34000001 4.9436604551093
7 34500001 5.26460333186351
7 35000001 5.5668635370092
7 35500001 5.90058116257407
7 36000001 6.20990678439111
7 36500001 6.62324875833295
7 37000001 6.97003766550039
7 37500001 7.16789184072943
8 1 3.72939661032984
8 500001 3.45365006824426
8 1000001 3.20355656520768
8 1500001 2.91903076205426
8 2000001 2.66293106176035
8 2500001 2.43910024777487
8 3000001 2.24415992190935
8 3500001 2.00248215694227
8 4000001 1.80651978718581
8 4500001 1.61804805898974
8 5000001 1.44219009493601
8 5500001 1.26887629529767
8 6000001 1.1168187439362
8 6500001 0.982692450437513
8 7000001 0.837455699665319
8 7500001 0.70878749387914
8 8000001 0.598984739530912
8 8500001 0.495782399463508
8 9000001 0.403477320193929
8 9500001 0.33435203639085
8 10000001 0.269561702858987
8 10500001 0.213769268293187
8 11000001 0.173564493676728
8 11500001 0.142561821121644
8 12000001 0.121587540563165
8 12500001 0.112969477331087
8 13000001 0.115294772922407
8 13500001 0.13135585114342
8 14000001 0.155141167631818
8 14500001 0.191664961261676
8 15000001 0.243669415980669
8 15500001 0.301910639499938
8 16000001 0.37234301774941
8 16500001 0.450913331510641
8 17000001 0.541150979580263
8 17500001 0.654534351316984
8 18000001 0.771489376568706
8 18500001 0.897360944025362
8 19000001 1.03497875827626
8 19500001 1.18693789504676
8 20000001 1.34644592932446
8 20500001 1.51905625468544
8 21000001 1.7234842942187
8 21500001 1.92122531035694
8 22000001 2.10396955718373
8 22500001 2.33644239893041
8 23000001 2.56443020790119
8 23500001 2.80633684916918
8 24000001 3.05834814758983
8 24500001 3.30874840267908
8 25000001 3.58166003915493
8 25500001 3.88586175772834
8 26000001 4.17818530714552
8 26500001 4.49543517306701
8 27000001 4.82171172248866
8 27500001 5.14033671569455
8 28000001 5.48679165411017
8 28500001 5.85928497753956
8 29000001 6.2162465911879
8 29500001 6.58282888193145
8 30000001 6.96073405208994
8 30500001 7.39784318181326
8 31000001 7.68809143405097
9 1 3.16034748568221
9 500001 2.89485129085973
9 1000001 2.56042829918603
9 1500001 2.27442122163996
9 2000001 2.00367494466877
9 2500001 1.77017289344
9 3000001 1.4650934387874
9 3500001 1.26936305050142
9 4000001 1.08196831659292
9 4500001 0.871127163860261
9 5000001 0.713409261385736
9 5500001 0.580094494493122
9 6000001 0.435693724737696
9 6500001 0.336260539476858
9 7000001 0.253756777582588
9 7500001 0.18398328094488
9 8000001 0.132562814632881
9 8500001 0.0988811786355567
9 9000001 0.0845142410506004
9 9500001 0.0896128385926012
9 10000001 0.111442791459422
9 10500001 0.156276490220781
9 11000001 0.219048990480277
9 11500001 0.294152652477656
9 12000001 0.401839733783784
9 12500001 0.50452139151424
9 13000001 0.666486934785389
9 13500001 0.805110770636733
9 14000001 0.975369014640905
9 14500001 1.17104500718895
9 15000001 1.36975086741021
9 15500001 1.60364412754402
9 16000001 1.85730165109434
9 16500001 2.17733518417933
9 17000001 2.42723867173388
9 17500001 2.72936693914131
9 18000001 3.05603080874391
9 18500001 3.37799015156019
9 19000001 3.77181897779979
9 19500001 4.16370109807378
9 20000001 4.54609738428523
9 20500001 4.94273057071644
9 21000001 5.40475475776835
9 21500001 5.84887194143249
9 22000001 6.34380612072684
9 22500001 6.83585211077877
9 23000001 7.32486579519377
9 23500001 7.89187802134632
9 24000001 8.44121326427698
9 24500001 8.95721485770127
9 25000001 9.35857232001875
Un 1 NA
Un 500001 NA
Un 1000001 NA
Un 1500001 NA
Un 2000001 NA
Un 2500001 NA
Z 1 1.6011398485983
Z 500001 1.56827598298908
Z 1000001 1.53128179260699
Z 1500001 1.50080182016097
Z 2000001 1.46420027723358
Z 2500001 1.43115615292813
Z 3000001 1.39632950275037
Z 3500001 1.36380128369841
Z 4000001 1.33119203322928
Z 4500001 1.30105803765572
Z 5000001 1.26658320732089
Z 5500001 1.23806395051686
Z 6000001 1.20410177176063
Z 6500001 1.17603606722481
Z 7000001 1.1450069350243
Z 7500001 1.11770748106603
Z 8000001 1.08630543553016
Z 8500001 1.06395657047213
Z 9000001 1.03089000585968
Z 9500001 1.00451513805403
Z 10000001 0.978741327799409
Z 10500001 0.950776149468575
Z 11000001 0.926204929723537
Z 11500001 0.899686366506397
Z 12000001 0.87415926071871
Z 12500001 0.850605911744764
Z 13000001 0.82678099221694
Z 13500001 0.80083408310406
Z 14000001 0.778381267335995
Z 14500001 0.756366742449639
Z 15000001 0.733298941811518
Z 15500001 0.712367897853993
Z 16000001 0.689334558932884
Z 16500001 0.669835185429618
Z 17000001 0.649731706035072
Z 17500001 0.629482778546757
Z 18000001 0.609812004074203
Z 18500001 0.591141819709292
Z 19000001 0.571306626852389
Z 19500001 0.553848761512805
Z 20000001 0.535889621930524
Z 20500001 0.518448661640036
Z 21000001 0.502376455963259
Z 21500001 0.485870799497531
Z 22000001 0.470137925157446
Z 22500001 0.454974341764918
Z 23000001 0.439227248667769
Z 23500001 0.425148516170128
Z 24000001 0.411657368599474
Z 24500001 0.397369879913749
Z 25000001 0.383956368542882
Z 25500001 0.372466315423659
Z 26000001 0.360554008760024
Z 26500001 0.347969942695696
Z 27000001 0.337257098445737
Z 27500001 0.326171777272591
Z 28000001 0.316202161653919
Z 28500001 0.30623012350186
Z 29000001 0.296860214200849
Z 29500001 0.288195571653587
Z 30000001 0.280147034161912
Z 30500001 0.271587679694109
Z 31000001 0.264529921569752
Z 31500001 0.257343789879324
Z 32000001 0.250945230176078
Z 32500001 0.244775824351287
Z 33000001 0.239010446623408
Z 33500001 0.234187071671
Z 34000001 0.22907077289464
Z 34500001 0.224940069982908
Z 35000001 0.221203332999143
Z 35500001 0.217760747552488
Z 36000001 0.215105290631484
Z 36500001 0.212609268785216
Z 37000001 0.210788688184698
Z 37500001 0.209408804730316
Z 38000001 0.208361093429515
Z 38500001 0.207835798221554
Z 39000001 0.207759119643518
Z 39500001 0.208162465600643
Z 40000001 0.208949129475877
Z 40500001 0.210384420220101
Z 41000001 0.212195525775597
Z 41500001 0.214365996190009
Z 42000001 0.217042410807546
Z 42500001 0.22009159915546
Z 43000001 0.224018209038544
Z 43500001 0.228201772000313
Z 44000001 0.232327240101201
Z 44500001 0.237813382896592
Z 45000001 0.243008747264913
Z 45500001 0.248703700628947
Z 46000001 0.255567171512962
Z 46500001 0.26252639184733
Z 47000001 0.269802734636242
Z 47500001 0.277489492075417
Z 48000001 0.285771808451157
Z 48500001 0.294821689157727
Z 49000001 0.304009782823547
Z 49500001 0.313474230388968
Z 50000001 0.322941739571174
Z 50500001 0.334130307945101
Z 51000001 0.345320393232201
Z 51500001 0.355561208219907
Z 52000001 0.371056474338048
Z 52500001 0.381170831916508
Z 53000001 0.394232811693771
Z 53500001 0.407309132582723
Z 54000001 0.421355851411761
Z 54500001 0.435718127193361
Z 55000001 0.449424853891343
Z 55500001 0.466514157822702
Z 56000001 0.481274557883813
Z 56500001 0.497222071924393
Z 57000001 0.514501324038794
Z 57500001 0.532559803056988
Z 58000001 0.545534247997021
Z 58500001 0.567310434025
Z 59000001 0.58237121544475
Z 59500001 0.600865026247
Z 60500001 0.643849575073786
Z 61000001 0.664511050099846
Z 61500001 0.685926390526091
Z 62000001 0.711993512043633
Z 62500001 0.732144784894444
Z 63000001 0.753554527146
Z 63500001 0.77661069063805
Z 64000001 0.798673690753551
Z 64500001 0.818069437464312
Z 65000001 0.844609511074982
Z 65500001 0.86882698013672
Z 66000001 0.893195850276603
Z 66500001 0.917887665147043
Z 67000001 0.944515236531701
Z 67500001 0.9711659999328
Z 68000001 0.998279692850609
Z 68500001 1.02511450454315
Z 69000001 1.05193502342406
Z 69500001 1.081803451087
Z 70000001 1.10976214873963
Z 70500001 1.13807044291057
Z 71000001 1.16707243477229
Z 71500001 1.19752685871665
Z 72000001 1.22823516555953
Z 72500001 1.25972494317202
Z 73000001 1.29069167995039
Z 73500001 1.3238124572424
Z 74000001 1.35667255559504
Z 74500001 1.372274569315
