V3 POS200KB MEAN_cM
2 62200000 2.46619020856313e-06
2 62400000 0
2 62600000 0
2 62800000 2.63091163877996e-05
2 6.3e+07 1.88419507988232e-05
2 63200000 2.77609138617671e-05
2 63400000 2.79162295649756e-05
2 63600000 1.94104610766414e-05
2 63800000 0
2 6.4e+07 0.000112651167052354
2 64200000 1.83176346762884e-05
2 64400000 1.75737534638511e-05
2 64600000 1.91887442826121e-05
2 64800000 1.8840843335861e-05
2 6.5e+07 2.10935335623121e-05
2 65200000 3.05316736668078e-05
2 65400000 1.14493559571869e-05
2 65600000 2.67362221637696e-05
2 65800000 1.71694711601253e-05
2 6.6e+07 1.80193280804306e-05
2 66200000 2.17276858335195e-05
2 66400000 1.52933731848337e-05
2 66600000 1.81007620616338e-05
2 66800000 0
2 6.7e+07 3.12140078801351e-05
2 67200000 3.19085185645874e-05
2 67400000 3.20995366322433e-05
2 67600000 3.44333796373438e-05
2 67800000 4.54839123137003e-05
2 6.8e+07 7.13163059339931e-05
2 68200000 1.94264513934962e-05
2 68400000 0
2 68600000 0
2 68800000 0
2 6.9e+07 0
2 69200000 2.90686724573346e-05
2 69400000 2.73030991196483e-05
2 69600000 2.89055899790522e-05
2 69800000 2.68705628054401e-05
2 7e+07 3.18928500522888e-06
2 70200000 1.88152402994936e-06
2 70400000 1.58187490992109e-06
2 70600000 1.43128589077124e-06
2 70800000 1.71919034710761e-06
2 7.1e+07 1.79290888189609e-06
2 71200000 1.80757255260904e-06
2 71400000 1.63650616169472e-06
2 71600000 1.80937560394148e-06
2 71800000 1.49960706647876e-06
2 7.2e+07 1.49071381608597e-06
2 72200000 1.38965108805067e-06
2 72400000 1.64123881416787e-06
2 72600000 4.82873874464461e-06
2 72800000 3.211791745257e-06
2 7.3e+07 3.8326987058531e-06
2 73200000 3.98659360809559e-06
2 73400000 3.66825079194636e-06
2 73600000 3.28721265017089e-06
2 73800000 4.38952839878126e-06
2 7.4e+07 4.2077308847377e-06
2 74200000 4.04886107860946e-06
2 74400000 3.36315089655625e-06
2 74600000 4.1150132173306e-06
2 74800000 5.76918233127846e-06
2 7.5e+07 1.17970611724204e-05
2 75200000 7.62920786814478e-06
2 75400000 1.88483826545412e-05
2 75600000 6.96338911019265e-06
2 75800000 4.82543199315457e-06
2 7.6e+07 0
2 76200000 0
2 76400000 0
2 76600000 0
2 76800000 7.00344607208539e-06
2 7.7e+07 1.25818767179769e-05
2 77200000 5.1608324446877e-06
2 77400000 1.68740176340508e-05
2 77600000 4.7304355089332e-06
2 77800000 1.44902241195891e-06
2 7.8e+07 0
2 78200000 0
2 78400000 0
2 78600000 0
2 78800000 0
2 7.9e+07 0
2 79200000 0
2 79400000 0
2 79600000 0
2 79800000 0
2 8e+07 0
2 80200000 0
2 80400000 0
2 80600000 0
2 80800000 0
2 8.1e+07 0
2 81200000 0
2 81400000 0
2 81600000 0
2 81800000 0
2 8.2e+07 0
2 82200000 0
2 82400000 0
2 82600000 0
2 82800000 0
2 8.3e+07 0
2 83200000 0
2 83400000 0
2 83600000 8.59250454740983e-06
2 83800000 1.32090111298359e-05
2 8.4e+07 8.11474715310653e-06
2 84200000 1.19205534607961e-05
2 84400000 1.0170938589244e-05
2 84600000 8.5639600732293e-06
2 84800000 1.03618836265366e-05
2 8.5e+07 4.28935289263176e-07
2 85200000 0
2 85400000 0
2 85600000 0
2 85800000 8.36209742159181e-07
2 8.6e+07 1.40718364789537e-05
2 86200000 1.42216277823648e-05
2 86400000 1.31254213374228e-05
2 86600000 0
2 86800000 0
2 8.7e+07 0
2 87200000 5.07222522281607e-06
2 87400000 4.15220755143778e-05
2 87600000 9.59410661303562e-06
2 87800000 0
2 8.8e+07 0
2 88200000 0
2 88400000 0
2 88600000 6.85765459089074e-06
2 88800000 2.019748884143e-05
2 8.9e+07 1.4016042372231e-05
2 89200000 1.39980993464205e-05
2 89400000 1.33344921259547e-05
2 89600000 1.05330868858165e-05
2 89800000 9.40739672163456e-06
2 9e+07 6.99588900262794e-06
2 90200000 0
2 90400000 0
2 90600000 0
2 90800000 4.26977374883315e-05
2 9.1e+07 4.2783708903988e-05
2 91200000 3.81243343162479e-06
2 91400000 0
2 91600000 1.35442284161403e-05
2 91800000 1.19798196613329e-05
2 9.2e+07 2.44405471250404e-05
2 92200000 0
2 92400000 3.38288423980515e-05
2 92600000 0
2 92800000 0
2 9.3e+07 0
2 93200000 0
2 93400000 0
2 93600000 3.5538237277487e-07
2 93800000 1.33410419598641e-05
2 9.4e+07 1.31621459019648e-05
2 94200000 1.19608877456714e-05
2 94400000 6.53628572145592e-06
2 94600000 0
2 94800000 0
2 9.5e+07 0
2 95200000 0
2 95400000 0
2 95600000 2.01418399142336e-05
2 95800000 3.38044655055087e-05
2 9.6e+07 2.48848755840069e-05
2 96200000 1.97451994947882e-06
2 96400000 6.34576339772338e-06
2 96600000 7.7868447145555e-06
2 96800000 8.89544630506708e-06
2 9.7e+07 8.81893697982071e-06
2 97200000 9.48010820441263e-06
2 97400000 1.10449957801753e-05
2 97600000 1.03201011578679e-05
2 97800000 1.24850058157233e-05
2 9.8e+07 7.22391999554652e-06
2 98200000 1.8420267174943e-05
2 98400000 2.94357956316391e-05
2 98600000 3.84153934863765e-06
2 98800000 3.84766631825769e-06
2 9.9e+07 9.29892348034825e-07
2 99200000 0
2 99400000 4.46312702205305e-06
2 99600000 1.46367852187679e-05
2 99800000 1.31230556817467e-06
2 1e+08 0
2 100200000 0
2 100400000 0
2 100600000 0
2 100800000 5.30328729208901e-05
2 1.01e+08 4.98817594986944e-05
2 101200000 3.87716758081205e-06
2 101400000 4.78530431199553e-06
2 101600000 2.97351193924224e-06
2 101800000 1.58233229023706e-05
2 1.02e+08 2.71273101447133e-05
2 102200000 5.44217035889159e-06
2 102400000 5.7792707217156e-06
2 102600000 3.25617375963312e-06
2 102800000 1.8166346785348e-05
2 1.03e+08 3.3529009279016e-05
2 103200000 2.82752583932837e-05
2 103400000 2.52848450591729e-05
2 103600000 1.82434412485606e-05
2 103800000 9.63328059342107e-06
2 1.04e+08 0
2 104200000 1.26208938816356e-05
2 104400000 2.68866669148343e-05
2 104600000 1.42412270424991e-05
2 104800000 1.25222175677704e-05
2 1.05e+08 0
2 105200000 0
2 105400000 0
2 105600000 0
2 105800000 5.04267402851983e-05
2 1.06e+08 5.31033516397531e-05
2 106200000 2.17203748902112e-05
2 106400000 2.61274189596027e-06
2 106600000 9.98031387539629e-06
2 106800000 1.3489014095444e-05
2 1.07e+08 9.23890225317123e-06
2 107200000 8.39004144552678e-06
2 107400000 1.02386143972757e-05
2 107600000 1.08626443223544e-05
2 107800000 8.87172128901115e-06
2 1.08e+08 2.35532148609043e-05
2 108200000 3.98547921893822e-05
2 108400000 2.86484963439795e-05
2 108600000 1.85167149261004e-05
2 108800000 0
2 1.09e+08 0
2 109200000 7.20424768143711e-06
2 109400000 3.44032003834959e-05
2 109600000 0
2 109800000 8.66826862947992e-06
2 1.1e+08 3.31874776644511e-05
2 110200000 2.20238335455292e-05
2 110400000 1.32684765511004e-05
2 110600000 9.90233606472464e-06
2 110800000 8.80880177389993e-06
2 1.11e+08 1.13024420944242e-05
2 111200000 8.56673077091331e-06
2 111400000 0
2 111600000 0
2 111800000 0
2 1.12e+08 7.26736471979911e-06
2 112200000 1.45546073945774e-05
2 112400000 1.39884043979467e-05
2 112600000 1.64607736424611e-05
2 112800000 1.22758812901706e-05
2 1.13e+08 0
2 113200000 1.24698588213946e-05
2 113400000 4.62581888882034e-06
2 113600000 1.57197681065186e-06
2 113800000 9.63807343721937e-06
2 1.14e+08 1.09370788314634e-05
2 114200000 9.1604447128826e-06
2 114400000 9.79824232355241e-06
2 114600000 1.05399802449999e-05
2 114800000 1.41985937068509e-05
2 1.15e+08 1.02058427023952e-05
2 115200000 1.00058174404457e-05
2 115400000 4.0264926374696e-06
2 115600000 9.16505495029709e-06
2 115800000 1.44325296073929e-05
2 1.16e+08 1.88162397411306e-05
2 116200000 1.35891186529475e-05
2 116400000 0
2 116600000 0
2 116800000 0
2 1.17e+08 0
2 117200000 4.1989016322581e-05
2 117400000 0
2 117600000 0
2 117800000 0
2 1.18e+08 4.99339335583086e-06
2 118200000 8.8354011624298e-06
2 118400000 4.62638567133599e-06
2 118600000 0
2 118800000 0
2 1.19e+08 3.7740772219074e-06
2 119200000 1.24084726058759e-05
2 119400000 7.52865793059835e-06
2 119600000 0
2 119800000 0
2 1.2e+08 7.66306448565477e-06
2 120200000 8.51333587800375e-06
2 120400000 6.45465344328156e-06
2 120600000 1.03712695988731e-05
2 120800000 8.05268056169551e-06
2 1.21e+08 1.43520127526907e-05
2 121200000 1.4019989718533e-05
2 121400000 1.40360063646381e-05
2 121600000 1.3067045799003e-05
2 121800000 1.53834245184765e-05
2 1.22e+08 5.04639592220426e-06
2 122200000 0
2 122400000 0
2 122600000 0
2 122800000 0
2 1.23e+08 6.87251454948742e-05
2 123200000 0
2 123400000 0
2 123600000 0
2 123800000 0
2 1.24e+08 0
2 124200000 0
2 124400000 0
2 124600000 5.1821296604524e-06
2 124800000 6.35711223156751e-06
2 1.25e+08 5.38694187254639e-06
2 125200000 7.79643076108775e-06
2 125400000 3.52838877019512e-06
2 125600000 3.61851250324238e-06
2 125800000 3.03347244989842e-06
2 1.26e+08 0
2 126200000 0
2 126400000 4.30815811669207e-06
2 126600000 9.03585825953807e-06
2 126800000 1.21712449554986e-05
2 1.27e+08 1.12799656023319e-05
2 127200000 1.0414341787488e-05
2 127400000 1.23590608539623e-05
2 127600000 8.64600837610246e-06
2 127800000 3.77577776452002e-06
2 1.28e+08 0
2 128200000 0
2 128400000 6.25616379980303e-07
2 128600000 1.09643218611246e-05
2 128800000 1.21991042138241e-05
2 1.29e+08 5.68130542691699e-06
2 129200000 2.31374537829905e-06
2 129400000 4.62264046633231e-06
2 129600000 4.43219271664707e-06
2 129800000 4.96309204235786e-06
2 1.3e+08 5.45806319392394e-06
2 130200000 6.86823908447571e-07
2 130400000 0
2 130600000 0
2 130800000 1.14309382484139e-05
2 1.31e+08 0
2 131200000 9.78235452794725e-06
2 131400000 9.85750115706033e-06
2 131600000 7.08470947008779e-06
2 131800000 1.0641268665778e-05
2 1.32e+08 1.48557317220273e-05
2 132200000 3.31357897508131e-06
2 132400000 5.9655955478238e-07
2 132600000 3.5475637606586e-07
2 132800000 0
2 1.33e+08 5.01259565911157e-07
2 133200000 7.80105345919718e-06
2 133400000 8.49430805795373e-06
2 133600000 1.20167981500784e-05
2 133800000 3.53448079551518e-06
2 1.34e+08 1.53799129919689e-06
2 134200000 1.61395586566129e-06
2 134400000 1.49793715770719e-06
2 134600000 1.79545732061925e-06
2 134800000 1.72991108419562e-06
2 1.35e+08 1.5373621159746e-06
2 135200000 9.39970824300412e-06
2 135400000 8.02104042598726e-06
2 135600000 3.46285866729373e-06
2 135800000 3.71845532601053e-06
2 1.36e+08 4.88609224216788e-06
2 136200000 1.13958517818959e-05
2 136400000 8.930066023527e-06
2 136600000 9.01667157768596e-06
2 136800000 5.5268574407741e-06
2 1.37e+08 1.10673013154205e-05
2 137200000 3.56173211284355e-06
2 137400000 0
2 137600000 0
2 137800000 0
2 1.38e+08 0
2 138200000 1.65870575823347e-06
2 138400000 6.30340272199921e-06
2 138600000 7.72446653642938e-06
2 138800000 6.41561399945312e-06
2 1.39e+08 7.51289017904201e-06
2 139200000 1.22841338954011e-05
2 139400000 6.42947900330995e-06
2 139600000 5.89855081143459e-06
2 139800000 1.03252356813578e-05
2 1.4e+08 1.07063657034923e-05
2 140200000 5.69545542752781e-07
2 140400000 0
2 140600000 1.00425309224627e-05
2 140800000 2.1385559212552e-05
2 1.41e+08 2.46666450729446e-05
2 141200000 1.20600587393862e-06
2 141400000 1.56515422127317e-05
2 141600000 1.94267700695554e-05
2 141800000 5.01390047582343e-06
2 1.42e+08 0
2 142200000 0
2 142400000 6.35620472376791e-06
2 142600000 1.73596078575247e-05
2 142800000 1.25903086364475e-05
2 1.43e+08 1.17816049075907e-05
2 143200000 4.41759063383088e-06
2 143400000 0
2 143600000 0
2 143800000 1.73220725747122e-05
2 1.44e+08 2.97958398788878e-05
2 144200000 2.5482267936296e-05
2 144400000 2.84844071470348e-05
2 144600000 2.40947053277921e-05
2 144800000 2.63335059776534e-05
2 1.45e+08 2.55296862316912e-05
2 145200000 2.17040618400444e-05
2 145400000 2.32316883057668e-05
2 145600000 6.01136904088916e-06
2 145800000 6.60468766138903e-06
2 1.46e+08 1.65625686909131e-05
2 146200000 5.46700567961297e-05
2 146400000 3.14142355777033e-05
2 146600000 4.41115205780027e-05
2 146800000 2.36306467493939e-05
2 1.47e+08 2.84545265533486e-05
2 147200000 2.24327116937847e-05
2 147400000 5.93564692571424e-05
2 147600000 2.3568379930652e-05
2 147800000 2.17172208605781e-05
2 1.48e+08 1.80591711453557e-05
2 148200000 2.74984568452266e-05
2 148400000 2.73564157956112e-05
2 148600000 7.7254158367361e-05
2 148800000 6.00818848132361e-05
2 1.49e+08 3.78125754645869e-05
2 149200000 0.000127852816840364
2 149400000 3.49990061747724e-05
2 149600000 3.00737982967735e-05
2 149800000 2.68081147083374e-05
2 1.5e+08 0.00030841169278478
2 150200000 0.000572992317427856
3 0 1.04036533823691
3 2e+05 0.104596852403239
3 4e+05 0.0294492937214553
3 6e+05 0.0280201783973893
3 8e+05 0.0160679494786537
3 1e+06 0.0104893754227429
3 1200000 0.0027332005936781
3 1400000 0
3 1600000 0.00162189768351126
3 1800000 0.00194994552179122
3 2e+06 4.07671542916061e-05
3 2200000 0.000681332792359385
3 2400000 0.00101039550562925
3 2600000 0.000920765861140673
3 2800000 0.00122309806658323
3 3e+06 0.00089780317814798
3 3200000 0.000464767240256045
3 3400000 0.000693824979399271
3 3600000 0.000511422207547708
3 3800000 0.00107538349547311
3 4e+06 0.000778763051041351
3 4200000 0.000408975697791165
3 4400000 0.00169911496326792
3 4600000 0.000862477890252935
3 4800000 0.000609676338530033
3 5e+06 0.00140806182760226
3 5200000 0.000947665625842488
3 5400000 0
3 5600000 0
3 5800000 0.00207500502178369
3 6e+06 0.00102728106336809
3 6200000 0.000923813464355062
3 6400000 0.00035497720194585
3 6600000 0.00137070049723915
3 6800000 0.0011016597971371
3 7e+06 0.00179993703374083
3 7200000 0.000627723171280076
3 7400000 0.000246517915814636
3 7600000 0.00107235373209454
3 7800000 0.000897608894136034
3 8e+06 0.000896865239176066
3 8200000 0.00121985270212791
3 8400000 0.00125165618997684
3 8600000 0.00203934311947116
3 8800000 0.000900864888375487
3 9e+06 0.000447650431624871
3 9200000 0.000526645139605439
3 9400000 0.000439682878613938
3 9600000 3.79406225827223e-05
3 9800000 0.000457391584528648
3 1e+07 0.000727828896264172
3 10200000 0.000286499468675881
3 10400000 0.000509675186836489
3 10600000 0.000133623574530981
3 10800000 0.00051792658912006
3 1.1e+07 0.00058228606563224
3 11200000 0
3 11400000 9.00353488742986e-05
3 11600000 0.000358941599000993
3 11800000 0.000290369130079264
3 1.2e+07 0.000173162639745147
3 12200000 0.00017173376860966
3 12400000 0.000228385496613805
3 12600000 0.000284160978454335
3 12800000 0.00023702994105109
3 1.3e+07 0.00032968077306087
3 13200000 0.000132866697357917
3 13400000 0
3 13600000 0.000141676972795735
3 13800000 0.000251802909780985
3 1.4e+07 0.000230162749942375
3 14200000 0.000284902977938939
3 14400000 0.000308732870771715
3 14600000 0.000547834568136071
3 14800000 0.000133886852694884
3 1.5e+07 0.000108310237999732
3 15200000 4.46798976572335e-05
3 15400000 0.00067325926281639
3 15600000 0.000239440292332636
3 15800000 0.000225241415882446
3 1.6e+07 0
3 16200000 0.000156211183275209
3 16400000 0.000113289176938332
3 16600000 4.99366701619455e-05
3 16800000 7.14634887643036e-05
3 1.7e+07 8.35972806187426e-06
3 17200000 0
3 17400000 7.22633257717053e-05
3 17600000 9.92288512172178e-05
3 17800000 9.21721431931448e-05
3 1.8e+07 0.000313813605802288
3 18200000 0.000405503781742827
3 18400000 0.000108184445226066
3 18600000 8.20866832805485e-05
3 18800000 8.79590232697013e-05
3 1.9e+07 9.88021579893835e-05
3 19200000 8.48049452133124e-05
3 19400000 8.54023481949856e-05
3 19600000 0.000111742530067389
3 19800000 0.000266864603397706
3 2e+07 0.000115349989825482
3 20200000 6.31515708905921e-05
3 20400000 2.59012333989362e-05
3 20600000 2.03628308972568e-05
3 20800000 2.92824680225489e-05
3 2.1e+07 3.29111638391529e-05
3 21200000 1.98545423068908e-05
3 21400000 9.58830772038086e-05
3 21600000 0.000312685950010709
3 21800000 0.000230819374438503
3 2.2e+07 2.19513996387411e-05
3 22200000 0
3 22400000 6.78436402873916e-05
3 22600000 5.36718694078373e-05
3 22800000 4.7659872926814e-05
3 2.3e+07 0.000114614418844211
3 23200000 7.1285267316949e-05
3 23400000 0.000172222577969589
3 23600000 0.000103518712429047
3 23800000 0
3 2.4e+07 0
3 24200000 0
3 24400000 0
3 24600000 0
3 24800000 0
3 2.5e+07 0
3 25200000 0
3 25400000 0
3 25600000 0
3 25800000 0
3 2.6e+07 0
3 26200000 0
3 26400000 0
3 26600000 0
3 26800000 0
3 2.7e+07 0
3 27200000 0
3 27400000 0
3 27600000 0
3 27800000 0
3 2.8e+07 0
3 28200000 0
3 28400000 0
3 28600000 0
3 28800000 0
3 2.9e+07 0
3 29200000 0
3 29400000 0
3 29600000 0
3 29800000 0
3 3e+07 0
3 30200000 0
3 30400000 0
3 30600000 0
3 30800000 0
3 3.1e+07 0
3 31200000 0
3 31400000 0
3 31600000 0
3 31800000 0
3 3.2e+07 0
3 32200000 0
3 32400000 0
3 32600000 0
3 32800000 0
3 3.3e+07 0
3 33200000 0
3 33400000 0.000148445200268331
3 33600000 9.87821609174314e-05
3 33800000 5.37681495007701e-07
3 3.4e+07 4.06850844688623e-07
3 34200000 4.4764724932138e-07
3 34400000 5.44075607215212e-07
3 34600000 6.15539506405093e-07
3 34800000 5.98109606653335e-07
3 3.5e+07 6.01254083751092e-05
3 35200000 0.000116114134817414
3 35400000 0
3 35600000 0
3 35800000 0
3 3.6e+07 0
3 36200000 0
3 36400000 0
3 36600000 3.26072812353826e-05
3 36800000 2.90994843849068e-05
3 3.7e+07 2.48331241908136e-05
3 37200000 2.73205557100789e-05
3 37400000 2.46718116445219e-05
3 37600000 2.64725562591851e-05
3 37800000 0
3 3.8e+07 0
3 38200000 0
3 38400000 3.61440339285987e-05
3 38600000 6.29721532646277e-05
3 38800000 2.99279541734701e-05
3 3.9e+07 1.10364132506582e-05
3 39200000 0
3 39400000 3.97383781402654e-06
3 39600000 4.50138022483495e-05
3 39800000 3.23403919770754e-05
3 4e+07 4.06169000161765e-05
3 40200000 4.75631023292931e-06
3 40400000 0
3 40600000 0
3 40800000 0
3 4.1e+07 2.92393714804023e-05
3 41200000 3.98705252254487e-05
3 41400000 5.07277699793869e-06
3 41600000 6.66911577513322e-05
3 41800000 2.07104133089159e-05
3 4.2e+07 0
3 42200000 0
3 42400000 5.33187223567635e-07
3 42600000 4.66610629942941e-05
3 42800000 9.60774149451619e-06
3 4.3e+07 9.78271253775423e-06
3 43200000 1.03157932570826e-05
3 43400000 1.11200179101219e-05
3 43600000 4.35981705104645e-05
3 43800000 0
3 4.4e+07 3.52848198236288e-05
3 44200000 1.33014392498111e-05
3 44400000 0
3 44600000 6.32334977192907e-05
3 44800000 0
3 4.5e+07 0
3 45200000 0
3 45400000 0
3 45600000 0
3 45800000 2.32712994326054e-06
3 4.6e+07 8.71918963556665e-06
3 46200000 8.2134884914927e-05
3 46400000 1.29928766311424e-05
3 46600000 0
3 46800000 1.71233986323808e-05
3 4.7e+07 1.90645183033299e-05
3 47200000 0
3 47400000 0
3 47600000 7.31156150761295e-05
3 47800000 2.42275612566885e-05
3 4.8e+07 0
3 48200000 0
3 48400000 5.4973205980241e-06
3 48600000 1.99829631354479e-05
3 48800000 2.31907755396482e-05
3 4.9e+07 2.55649415589549e-06
3 49200000 0
3 49400000 6.20704202939517e-05
3 49600000 1.12763268668204e-05
3 49800000 3.5599351911903e-05
3 5e+07 2.98672170799867e-05
3 50200000 8.76972857682678e-05
3 50400000 2.61106873476488e-05
3 50600000 1.39711456308297e-05
3 50800000 1.13898450711103e-05
3 5.1e+07 1.02068843184753e-05
3 51200000 1.16215697336555e-05
3 51400000 8.49641466235996e-06
3 51600000 7.516125159055e-06
3 51800000 9.97181840722933e-06
3 5.2e+07 2.34707056808428e-07
3 52200000 0
3 52400000 0
3 52600000 2.44345483509024e-05
3 52800000 0
3 5.3e+07 0
3 53200000 0
3 53400000 1.07448473421077e-05
3 53600000 1.97274060025605e-05
3 53800000 1.53056208711071e-05
3 5.4e+07 1.67193463957257e-05
3 54200000 6.35369788084668e-06
3 54400000 0
3 54600000 3.83752583035595e-06
3 54800000 1.73094810070123e-05
3 5.5e+07 2.26520790414539e-05
3 55200000 1.66582951058386e-05
3 55400000 1.77815288417899e-05
3 55600000 1.86910393345252e-05
3 55800000 3.50765436094204e-05
3 5.6e+07 9.40158012794103e-06
3 56200000 0
3 56400000 0
3 56600000 0.000105853267898256
3 56800000 3.11280212164009e-06
3 5.7e+07 1.07827164775054e-05
3 57200000 2.85064305975065e-05
3 57400000 3.31204494766032e-05
3 57600000 4.02662193865514e-05
3 57800000 6.0546570914418e-05
3 5.8e+07 9.15306809410559e-06
3 58200000 0
3 58400000 1.2635136705859e-05
3 58600000 6.44891749075389e-05
3 58800000 0
3 5.9e+07 0
3 59200000 9.33579758911952e-06
3 59400000 3.12909104449327e-05
3 59600000 2.38078674062241e-06
3 59800000 0
3 6e+07 0
3 60200000 1.49526124043079e-05
3 60400000 7.35416369633075e-05
3 60600000 3.62010694575188e-05
3 60800000 4.17846149495853e-05
3 6.1e+07 3.1852532696439e-05
3 61200000 0
3 61400000 0
3 61600000 5.86871368191393e-06
3 61800000 1.18731948122222e-05
3 6.2e+07 2.49987408781932e-05
3 62200000 1.92860081121112e-05
3 62400000 8.2253267749185e-06
3 62600000 0
3 62800000 7.67236844976148e-06
3 6.3e+07 2.60553905619674e-05
3 63200000 1.73358780536303e-05
3 63400000 1.1225819017632e-05
3 63600000 2.30400795716272e-05
3 63800000 1.06033238319153e-05
3 6.4e+07 1.36948317204902e-05
3 64200000 7.78437831112699e-06
3 64400000 6.80307892088361e-06
3 64600000 2.65525052757953e-05
3 64800000 7.55304950546798e-05
3 6.5e+07 0
3 65200000 1.54259864408226e-05
3 65400000 2.1699866977416e-05
3 65600000 1.9772281246129e-05
3 65800000 1.76349732523949e-05
3 6.6e+07 1.45918480918924e-05
3 66200000 1.49533557226353e-05
3 66400000 1.51307059385506e-05
3 66600000 2.91270131894934e-05
3 66800000 2.295479121341e-05
3 6.7e+07 3.02322225779347e-05
3 67200000 5.93936030981061e-05
3 67400000 5.36539360890457e-05
3 67600000 0
3 67800000 0
3 6.8e+07 3.20554119474164e-06
3 68200000 1.46300267738086e-05
3 68400000 1.43930590282102e-05
3 68600000 9.23865773394584e-06
3 68800000 2.87718704214091e-05
3 6.9e+07 0
3 69200000 0
3 69400000 2.47424649561236e-05
3 69600000 2.22771669331298e-05
3 69800000 0
3 7e+07 0
3 70200000 0
3 70400000 8.03876395534574e-06
3 70600000 1.28132548295894e-05
3 70800000 1.19447957688763e-05
3 7.1e+07 1.1019584641521e-05
3 71200000 1.33477614155937e-05
3 71400000 1.30520977446999e-05
3 71600000 1.23746393790207e-05
3 71800000 1.54621664117064e-05
3 7.2e+07 2.45459350285055e-05
3 72200000 8.15654782562193e-06
3 72400000 3.69651678428183e-07
3 72600000 4.58384494929081e-07
3 72800000 4.1735230435268e-07
3 7.3e+07 2.82865593001793e-07
3 73200000 8.49071347164461e-06
3 73400000 6.10930867430528e-05
3 73600000 3.4503959501808e-05
3 73800000 2.93318145330179e-05
3 7.4e+07 5.62837630521692e-05
3 74200000 2.77406586981785e-06
3 74400000 1.44878472268532e-05
3 74600000 1.35432394005684e-05
3 74800000 1.36747465456468e-05
3 7.5e+07 1.59296250870287e-05
3 75200000 1.2539375621745e-05
3 75400000 9.88187190265803e-06
3 75600000 9.31391562300715e-06
3 75800000 1.53572031096045e-05
3 7.6e+07 1.53609080347164e-05
3 76200000 2.1924236857447e-05
3 76400000 1.89404886549173e-05
3 76600000 1.94349724311257e-05
3 76800000 3.53515548561187e-06
3 7.7e+07 0
3 77200000 1.16008101249155e-05
3 77400000 1.60017215883404e-05
3 77600000 1.54147012298676e-05
3 77800000 5.29769199585542e-06
3 7.8e+07 0
3 78200000 0
3 78400000 0
3 78600000 5.56327048568014e-06
3 78800000 1.69815376171975e-05
3 7.9e+07 1.8856032953489e-05
3 79200000 4.52968630931428e-06
3 79400000 0
3 79600000 8.48169106899285e-06
3 79800000 5.75860328467953e-06
3 8e+07 2.3346953214534e-06
3 80200000 1.20822569917915e-05
3 80400000 1.22415789324582e-05
3 80600000 1.39304894871471e-05
3 80800000 8.67863727391195e-06
3 8.1e+07 1.03262998819295e-06
3 81200000 9.19785940207213e-07
3 81400000 1.06084291789726e-06
3 81600000 9.1894842309278e-07
3 81800000 3.10958126121064e-06
3 8.2e+07 5.53590993575998e-06
3 82200000 1.9947133465683e-05
3 82400000 1.28386673174357e-05
3 82600000 8.85734828344511e-06
3 82800000 9.99793049201782e-06
3 8.3e+07 1.53468169016161e-06
3 83200000 0
3 83400000 2.22032903963467e-06
3 83600000 5.74006457518799e-06
3 83800000 6.83535052271811e-06
3 8.4e+07 5.31634847627118e-06
3 84200000 1.22446630453921e-05
3 84400000 1.88002159605931e-05
3 84600000 1.45253907656818e-05
3 84800000 1.74825087752926e-05
3 8.5e+07 1.8593785003334e-05
3 85200000 9.80170034948671e-06
3 85400000 4.42416888718238e-06
3 85600000 4.11607840468309e-06
3 85800000 4.10235916949552e-06
3 8.6e+07 3.55605349389573e-06
3 86200000 4.27125515796113e-06
3 86400000 3.37102525770787e-06
3 86600000 3.24094194322211e-06
3 86800000 5.1806938729626e-06
3 8.7e+07 6.14193296251689e-06
3 87200000 5.20264097291804e-06
3 87400000 2.28897903564488e-06
3 87600000 2.56176593432173e-06
3 87800000 2.90680211389787e-06
3 8.8e+07 5.93071812399339e-06
3 88200000 1.17820734608756e-05
3 88400000 1.33731868227699e-05
3 88600000 8.88446406203825e-06
3 88800000 3.30113123680119e-06
3 8.9e+07 3.90429383738783e-06
3 89200000 4.19040246959237e-06
3 89400000 1.2145182825976e-05
3 89600000 8.05052393780285e-06
3 89800000 1.86434077073966e-05
3 9e+07 1.13900846255665e-05
3 90200000 1.48026706828963e-06
3 90400000 7.69320403977659e-06
3 90600000 9.80784100292518e-06
3 90800000 9.89277840619263e-06
3 9.1e+07 8.43577329639931e-06
3 91200000 5.84266741682629e-06
3 91400000 6.92402871186997e-06
3 91600000 5.51754531880742e-06
3 91800000 7.1401924890473e-06
3 9.2e+07 5.5414461303344e-06
3 92200000 7.4167284476911e-06
3 92400000 5.62502767747308e-06
3 92600000 1.04788823022063e-07
3 92800000 8.29031621259469e-06
3 9.3e+07 9.66333691916711e-06
3 93200000 1.03772386157086e-05
3 93400000 0
3 93600000 1.05776325736026e-07
3 93800000 3.999279159875e-06
3 9.4e+07 3.04745576344782e-06
3 94200000 4.54714408565787e-06
3 94400000 3.3566531439906e-06
3 94600000 3.74860334443959e-06
3 94800000 4.13476314510607e-06
3 9.5e+07 5.1579674652002e-08
3 95200000 0
3 95400000 5.59977440612374e-06
3 95600000 6.96396559635004e-06
3 95800000 7.85581462203391e-06
3 9.6e+07 7.58201735046225e-06
3 96200000 8.3427234312085e-06
3 96400000 9.36653475523223e-06
3 96600000 1.14182952998688e-05
3 96800000 7.23231113141603e-06
3 9.7e+07 1.30257495375099e-06
3 97200000 1.46987038959777e-06
3 97400000 1.45294133764727e-06
