comparison	CHR	window	meanFST	meanRsb	MEAN_cM
Finland_Spain	9	17000001	0	-0.29707147110494314	0.538869742965373
Finland_Spain	9	17500001	0	-0.0378711859432264	2.41233956348138
Finland_Spain	9	18000001	0.16898117682303873	-0.04793523892733458	1.02499580968027
Finland_Spain	9	18500001	0	-0.05706816533257537	1.20229072398439
Finland_Spain	9	19000001	0	0.14327497007813328	4.4765967521653
Finland_Spain	9	19500001	0	0.23074013467659016	7.01431905535078
Finland_Spain	9	20000001	0	0.07239599333617888	4.26140984322648
Finland_Spain	9	20500001	0	-0.16684646493716068	3.44180183589482
Finland_Spain	9	21000001	0	-0.037527214007416355	3.9212115774108
Finland_Spain	9	21500001	0	0.1471158241850217	6.95700449237064
Finland_Spain	9	22000001	0	0.26601021965760596	6.5992544422617
Finland_Spain	9	22500001	0	0.1287764701996988	9.47182629541876
Finland_Spain	9	23000001	0	0.08880044494438641	9.29529966316052
Finland_Spain	9	23500001	0	0.2918113215409894	10.907426864527899
Finland_Spain	9	24000001	0	-0.03035910067751989	4.76783044398351
Finland_Spain	9	24500001	0.10695182467055278	-0.157289094168198	0.466180631872847
Finland_Spain	9	25000001	0.33496898238456085	NaN	0.10057127583054
Finland_Spain	10	1	0	-0.49631359237218864	0.962213884858671
Finland_Spain	10	500001	0	0.17046070073677616	3.75717516980511
Finland_Spain	10	1000001	0	0.027928531724136254	3.47704998461502
Finland_Spain	10	1500001	0.06469808779070282	0.19142392965230468	4.25858665910281
Finland_Spain	10	2000001	0	0.10301766514341296	5.02033071801722
Finland_Spain	10	2500001	0	0.2637098605120393	2.59956977817951
Finland_Spain	10	3000001	0	0.19879768660897135	0.277705579982803
Finland_Spain	10	3500001	0	0.19035720676619222	1.19229211011703
Finland_Spain	10	4000001	0	-0.044383095623168785	3.69823586445604
Finland_Spain	10	4500001	0	-0.07154321043274955	0.447504574427251
Finland_Spain	10	5000001	0	-0.0821391756569709	0.987992250116463
Finland_Spain	10	5500001	0	-0.09694920960586283	1.95711793223837
Finland_Spain	10	6000001	0	0.05658604338213185	1.3001784131173e-15
Finland_Spain	10	6500001	0	0.2869900067075218	0.031776655951553
Finland_Spain	10	7000001	0	-0.06956204197458628	0.365745806653273
Finland_Spain	10	7500001	0	0.10589781661483245	0.818138707728859
Finland_Spain	10	8000001	0	0.07782388930104156	0.383085754001408
Finland_Spain	10	8500001	0.02894011783490396	-0.32752097391132196	1.57395344135791
Finland_Spain	10	9000001	0	-0.4541215432792473	1.58280037975187e-14
Finland_Spain	10	9500001	0.2094447455715796	-0.3775057601439618	0
Finland_Spain	10	10000001	0	0.17099938271740597	2.49396379287344e-15
Finland_Spain	10	10500001	0	-0.043768659075782895	2.55547865606
Finland_Spain	10	11000001	0	0.12397854246548493	2.12085644332663
Finland_Spain	10	11500001	0	-0.05476340200809687	2.48315535804289
Finland_Spain	10	12000001	0	-0.21952813402772756	3.11438175094893
Finland_Spain	10	12500001	0.011755903272945721	0.044617136848480156	3.33373873712298
Finland_Spain	10	13000001	0.06183425293340267	-0.2214376689002853	3.60563302908227
Finland_Spain	10	13500001	0	-0.12485336953671791	3.55626434753361
Finland_Spain	10	14000001	0.012757034910187433	-0.06461335246572328	4.76811662318174
Finland_Spain	10	14500001	0	0.08504511210370286	5.06083526621045
Finland_Spain	10	15000001	0	-0.020606102551347562	5.7999395849717
Finland_Spain	10	15500001	0	0.0671062567731427	5.78985186382157
Finland_Spain	10	16000001	0.08964079433798523	-0.1659177897823107	7.01622877069311
Finland_Spain	10	16500001	0	0.15131844592534477	1.97624922483943
Finland_Spain	10	17000001	8.273602314422648e-4	-0.1727324073069034	2.28325313967655
Finland_Spain	10	17500001	0	-0.10527460658690949	0.957723077704276
Finland_Spain	10	18000001	0	0.01335115140047647	1.18016955199018
Finland_Spain	10	18500001	0.09839345063394228	0.06307622681202649	1.38605771099198
Finland_Spain	10	19000001	0	0.07517725051725914	7.35735717808921
Finland_Spain	10	19500001	0	0.03596084342202665	1.84118670145861
Finland_Spain	10	20000001	0.8366280678033997	0.7332933265494447	2.6657649139328
Finland_Spain	11	1	0.214422209155138	0.24126391218837556	1.4056165874062
Finland_Spain	11	500001	0	-0.30305690685299025	1.02177321404773
Finland_Spain	11	1000001	0	-0.06694227809011587	2.33237665662223
Finland_Spain	11	1500001	0	0.1526990271762392	5.5239854816223
Finland_Spain	11	2000001	0	0.04923546556631738	11.7540493198143
Finland_Spain	11	2500001	0	0.030363197235524032	12.2398562068778
Finland_Spain	11	3000001	0.019836861182515132	-0.15838290807750974	7.92178707656938
Finland_Spain	11	3500001	0	0.12102409706197453	14.3679707955747
Finland_Spain	11	4000001	0	0.03150142030064486	8.04061109800193
Finland_Spain	11	4500001	0.0041758522287827565	0.13840968675383883	3.2597958781727
Finland_Spain	11	5000001	0	0.11696004084652584	5.38166328851273
Finland_Spain	11	5500001	0	0.1656797868488449	4.97169745763191
Finland_Spain	11	6000001	0	0.364829238514416	3.73511257003642
Finland_Spain	11	6500001	0	0.06676109472102962	4.56168133489297
Finland_Spain	11	7000001	0	-0.058870359505574975	1.10659530806072
Finland_Spain	11	7500001	0	-0.1973782786619879	0.123780404876173
Finland_Spain	11	8000001	0	0.1797964176052981	1.6206332316255
Finland_Spain	11	8500001	0.06448313864843198	-0.346425145310257	0.795929978573531
Finland_Spain	11	9000001	0.03872461358133288	-0.2212547563595446	0.51052716295953
Finland_Spain	11	9500001	0	0.02231702030221369	0.680299272491988
Finland_Spain	11	10000001	0	0.1482285936014171	0.912759726997626
Finland_Spain	11	10500001	0.07316683851177322	-0.7606897911455897	0.879514110531799
Finland_Spain	11	11000001	0.046175123297989444	-0.2811887444711252	0
Finland_Spain	11	11500001	0.06655782845937461	-0.6342859713766216	1.59372002584431
Finland_Spain	11	12000001	0.07151372979612451	-0.713990073851502	0.759250905071194
Finland_Spain	11	12500001	0.27464525977010856	-1.023237855122197	0.470297864433872
Finland_Spain	11	13000001	0.1973451737408704	-1.0218598052681347	0.428464708031159
Finland_Spain	11	13500001	0.29005461426949203	-0.834736462710371	0.653335483130809
Finland_Spain	11	14000001	0.32583899462110005	-0.8878234166269803	0.166061553366766
Finland_Spain	11	14500001	0.9122641448916521	-1.753915710799416	0.0335302728259785
Finland_Spain	11	15000001	0.5871874102496639	-0.9902559445917507	0.342384013326457
Finland_Spain	11	15500001	0.13751685650955647	-0.12204218899811844	0.064160418240152
Finland_Spain	11	16000001	0.40995613686016485	-2.1250900355354485	0.17727918538924
Finland_Spain	11	16500001	1.5521465832191026	1.1086899006657245	0.0298912680638378
Finland_Spain	11	17000001	1.648920165744878	-1.8783550207908808	0
Finland_Spain	11	17500001	0.863904529925104	-0.3535954263253544	2.83245577012145e-13
Finland_Spain	11	18000001	0.007765844799653407	-0.5422932448612628	0.756556490334003
Finland_Spain	11	18500001	0.263859662982758	-0.05880407179422615	1.02286064214322
Finland_Spain	11	19000001	0	0.1320645199222109	6.03951548935014
Finland_Spain	11	19500001	0	0.14412495659215185	9.92007819148902
Finland_Spain	11	20000001	0.07546715071089538	0.18207827726706394	9.92007819152057
Finland_Spain	12	1	0	0.07395753600423184	9.24635846329244
Finland_Spain	12	500001	0.03312811270594213	-0.21500376833975562	3.4241593543096
Finland_Spain	12	1000001	0	0.20663780946749466	3.99627989363201
Finland_Spain	12	1500001	0	0.28093470104662194	7.19961104370427
Finland_Spain	12	2000001	0	0.1673105827492205	5.84840074689877
Finland_Spain	12	2500001	0	0.26572743640695407	4.81470164808145
Finland_Spain	12	3000001	0	0.18709776306781517	2.06859575955643
Finland_Spain	12	3500001	0	-0.11741668244543992	0.0133790509566701
Finland_Spain	12	4000001	0	-0.501099716690324	2.43425383630175
Finland_Spain	12	4500001	0	-0.6139381745833221	0.68104716896086
Finland_Spain	12	5000001	0	0.07691273153969407	0.0882666506876993
Finland_Spain	12	5500001	0	0.15794537917245166	0.0882666506392908
Finland_Spain	12	6000001	0	0.29196419625509973	0.0842594812580693
Finland_Spain	12	6500001	0	0.009964155441761378	0.708559491686166
Finland_Spain	12	7000001	0	0.19731870015976888	1.00492617829279
Finland_Spain	12	7500001	0	0.07279115250698802	1.6693255701881
Finland_Spain	12	8000001	0.009699644815439563	0.2413901765082024	1.58187869516326e-14
Finland_Spain	12	8500001	0	-0.40511807733340216	0.278095885530117
Finland_Spain	12	9000001	0	0.06111582868243239	1.40807074217669
Finland_Spain	12	9500001	0.14688397109683163	0.32909170622529726	1.17323401087167
Finland_Spain	12	10000001	1.8155984314852395e-4	0.011713502637228186	0.763371095769929
Finland_Spain	12	10500001	0.041648224817746424	-1.139217351489965	0.912498291608805
Finland_Spain	12	11000001	0	-1.3242503880843768	1.39867309327777
Finland_Spain	12	11500001	0.12087762356446405	-0.3947421366894852	0.512843712885948
Finland_Spain	12	12000001	0	-0.2833159003586308	2.52221220407869
Finland_Spain	12	12500001	0	-0.026783757028312472	1.09840818632078
Finland_Spain	12	13000001	0.09053955875877319	-0.11434260719112717	2.43609560856159
Finland_Spain	12	13500001	0	0.0387307332669596	1.91136930991907
Finland_Spain	12	14000001	0	0.11866200256697844	1.95974427003571
Finland_Spain	12	14500001	0.0060794324747143	0.022335539466754425	1.88361664061915
Finland_Spain	12	15000001	0	0.15622520368495482	2.62556256436384
Finland_Spain	12	15500001	0	0.11755323247467447	1.93955591421126
Finland_Spain	12	16000001	0	0.013618073040140136	5.81583688460979
Finland_Spain	12	16500001	0	-0.017493817260925332	1.94841100291598
Finland_Spain	12	17000001	0	-0.04941093799091858	2.14680641172347
Finland_Spain	12	17500001	0	0.14287475579556652	6.65552002335124
Finland_Spain	12	18000001	0	0.03582005831428516	9.33623749284993
Finland_Spain	12	18500001	0	0.02166609905382745	6.15624219192667
Finland_Spain	12	19000001	0.01194506344379342	0.10719715589674357	4.32002065955422
Finland_Spain	12	19500001	0.12354687273307809	-0.5411076919097162	3.19526197521728
Finland_Spain	12	20000001	0.0659841506752655	1.1461789155004691	0.682954814726581
Finland_Spain	13	1	0	0.005234425273702332	1.53668497060241
Finland_Spain	13	500001	0	0.16029616887711137	1.38494168670776
Finland_Spain	13	1000001	0	-0.006083086725067998	3.04762585853999
Finland_Spain	13	1500001	0	0.00920720302196033	4.63363513618084
Finland_Spain	13	2000001	0	0.24489519014927769	3.45269081893675
Finland_Spain	13	2500001	0	0.096650043869191	3.50466769419622
Finland_Spain	13	3000001	0	0.1369578797049878	4.14362551526232
Finland_Spain	13	3500001	0	-0.13448258064024396	1.25429373671815
Finland_Spain	13	4000001	0.01970769227405138	0.19271972946835575	1.625358972222
Finland_Spain	13	4500001	0	0.273745272430504	1.69625997190549
Finland_Spain	13	5000001	0.036334406731943235	-0.12630941865721057	1.45093961919961
Finland_Spain	13	5500001	0	0.0722572062284012	4.40857817000864
Finland_Spain	13	6000001	0	-0.04951956596476819	4.24134253755164
Finland_Spain	13	6500001	0	0.05095773031348647	2.24405649020775
Finland_Spain	13	7000001	0	-0.13427954526143207	1.37811099280628
Finland_Spain	13	7500001	0	0.04594498356225992	1.10556623473224
Finland_Spain	13	8000001	0.03591500541505056	-0.1237704646084029	1.40761909124155
Finland_Spain	13	8500001	0.046746839392071124	-0.28396171819067545	1.8528754412356
Finland_Spain	13	9000001	0.03795509067812834	-0.08098303808037209	2.65674722087708
Finland_Spain	13	9500001	0	-0.16078483219436324	1.47208241931649
Finland_Spain	13	10000001	0.09490310245198515	-0.07800073895197449	0.589197497727275
Finland_Spain	13	10500001	0	0.023218219176653516	0.693046248496095
Finland_Spain	13	11000001	0	-0.038724321235202065	1.31010201193562
Finland_Spain	13	11500001	0.05954127689483125	-0.24843720406197375	4.40279622203436
Finland_Spain	13	12000001	0	0.0597923976886449	2.22939880626954
Finland_Spain	13	12500001	0	0.0069848395611391886	1.92959226068577
Finland_Spain	13	13000001	0	0.02067473075271652	1.59128348792173
Finland_Spain	13	13500001	0	0.20715835754123973	0.83045454673329
Finland_Spain	13	14000001	0	0.18799555193352022	0.69870027044777006
Finland_Spain	13	14500001	0	0.10230938250431161	0.923942431940035
Finland_Spain	13	15000001	0	0.41156183434764626	9.56510450318831
Finland_Spain	13	15500001	0	0.39234095938170743	0.133423270488576
Finland_Spain	13	16000001	0	-0.12157518024747958	0.133423270466853
Finland_Spain	14	1	0	0.1293994030999282	1.21759041481573
Finland_Spain	14	500001	0	0.2842270516119271	4.51178940291987
Finland_Spain	14	1000001	0	0.023517325785883975	2.77077392477784
Finland_Spain	14	1500001	0	0.20526950545648232	2.06298445807035
Finland_Spain	14	2000001	0	0.14122245097427155	1.49097173266549
Finland_Spain	14	2500001	0	0.34256711033756393	1.30251667622467
Finland_Spain	14	3000001	0	0.21692260377881656	1.52150646852354
Finland_Spain	14	3500001	0	0.11419915482250598	4.38632738996304
Finland_Spain	14	4000001	0	-0.08512064145047152	4.46972775295086
Finland_Spain	14	4500001	0	-0.10185415985614525	5.06968641835476
Finland_Spain	14	5000001	0	-0.0449810203534983	1.18792080171216
Finland_Spain	14	5500001	0.02314031496529153	-0.054635431900765315	0.348456591995948
Finland_Spain	14	6000001	0	-0.04433228157782545	0.253770141586777
Finland_Spain	14	6500001	0.0663028244128113	0.5051519300075422	0.145729101787037
Finland_Spain	14	7000001	0.06966055494182953	0.09491864294880288	0.409162628398671
Finland_Spain	14	7500001	0.05206254403614477	-0.039480324944300926	1.33117342775302
Finland_Spain	14	8000001	0	0.1996379033131844	0.064577842544465
Finland_Spain	14	8500001	0.18481867184921558	-0.2981425935846196	2.80218858110061
Finland_Spain	14	9000001	0.08404346722771856	0.18532557149400553	0
Finland_Spain	14	9500001	0	0.042129255049425544	1.62131946769445
Finland_Spain	14	10000001	0	-0.11552300012409945	1.80176216666779
Finland_Spain	14	10500001	0	0.028349110778692073	4.94855190338037
Finland_Spain	14	11000001	0.08470324754516197	0.36034188810708007	2.64351225372569
Finland_Spain	14	11500001	0.0018440327896610746	0.008979889415113983	4.17489032670284
Finland_Spain	14	12000001	0	0.18211513275749408	2.61671925408802
Finland_Spain	14	12500001	0	0.1618214478660106	6.26080779099218
Finland_Spain	14	13000001	0	0.12542885913680618	2.69058703567123
Finland_Spain	14	13500001	0	0.06526297113142394	3.77944626499362
Finland_Spain	14	14000001	0.056573725827031046	-0.025106409249310718	6.92800978717826
Finland_Spain	14	14500001	0	0.05040495516005651	12.6192850747505
Finland_Spain	14	15000001	0	0.26909327822911683	9.67566758413307
Finland_Spain	14	15500001	0.0467592180301337	0.19358294217728808	3.60492634088671
Finland_Spain	14	16000001	0	-1.855186057650197	2.61739871496987
Finland_Spain	15	1	0	-0.041610135079421	0.274191748888035
Finland_Spain	15	500001	0	-0.1394637417166114	3.30100610601444
Finland_Spain	15	1000001	0	0.21878393358557816	4.22721689703003
Finland_Spain	15	1500001	0	0.18413245930606542	8.88398694287196
Finland_Spain	15	2000001	0	0.31112035967628693	4.79277688099783
Finland_Spain	15	2500001	0	0.06715572699741579	1.48577411154604
Finland_Spain	15	3000001	0	0.22372083677032803	1.91599244130208
Finland_Spain	15	3500001	0	0.15889130063812973	9.0456924625293
Finland_Spain	15	4000001	0	0.25294989752673164	7.25608463948715
Finland_Spain	15	4500001	0	0.29166169313358814	7.46949378460086
Finland_Spain	15	5000001	0	0.14649313526717478	9.10775944305504
Finland_Spain	15	5500001	0	0.1470406503822164	3.69422993602466
Finland_Spain	15	6000001	0	-0.0510348353200707	7.6866452340537
Finland_Spain	15	6500001	0	0.17420073905707495	4.41803946250499
Finland_Spain	15	7000001	0.01486782922908255	-0.10965991945102249	0.464109805009053
Finland_Spain	15	7500001	0	-0.031587520732578846	0.259919605292184
Finland_Spain	15	8000001	0	-0.02326572177980096	0.963429263639831
Finland_Spain	15	8500001	0	0.19483737552564256	0.228711854458231
Finland_Spain	15	9000001	0	0.25516062077832596	0.338253906081697
Finland_Spain	15	9500001	0	0.25197922773559084	3.64276650009149
Finland_Spain	15	10000001	0	0.2107858198344207	1.58329377938491
Finland_Spain	15	10500001	0.0608202806347717	0.2989436564953332	0.117981480076819
Finland_Spain	15	11000001	0.0034021576564917276	-0.16759694016806215	0.960694282473943
Finland_Spain	15	11500001	0.11032025393020074	-0.2234099257501783	0.590395794927436
Finland_Spain	15	12000001	0	0.23583706543605518	3.0526800519457
Finland_Spain	15	12500001	0.02910769421011871	0.38429855790969003	2.54390922725188
Finland_Spain	15	13000001	0	-0.008364257070578836	8.32262241395498
Finland_Spain	15	13500001	0	0.10670488549296138	6.0722422783827
Finland_Spain	17	1	0	0.3293756547152149	1.93489167739512
Finland_Spain	17	500001	0	-0.14684664196623518	1.9348355640957
Finland_Spain	17	1000001	0	0.37859966610478824	1.70360273594281
Finland_Spain	17	1500001	0	0.3322482517171882	0.490493593293454
Finland_Spain	17	2000001	0	0.1066580841959421	1.52194132910068
Finland_Spain	17	2500001	0	0.26243538022354257	7.65392124084309
Finland_Spain	17	3000001	0	0.19330208814126237	6.35930872449681
Finland_Spain	17	3500001	0	0.14712840175911418	4.90184824621473
Finland_Spain	17	4000001	0	0.25482227177618344	3.73330832793896
Finland_Spain	17	4500001	0.10304203402150121	0.12498758005435857	1.44774742727028
Finland_Spain	17	5000001	0	-0.1579017758015928	3.48786498910461
Finland_Spain	17	5500001	0.06477700878942505	-0.29947358327946744	1.01044012306318
Finland_Spain	17	6000001	0	-0.23247975017905884	1.46874786433736
Finland_Spain	17	6500001	0	0.3860378996081579	7.54977666809139
Finland_Spain	17	7000001	0	0.19863472983728467	10.2319871816405
Finland_Spain	17	7500001	0	0.3270070826232523	6.99366634511856
Finland_Spain	17	8000001	0	0.23301787924601142	4.70785973575839
Finland_Spain	17	8500001	0	0.09536379859742977	12.5072078623971
Finland_Spain	17	9000001	0	0.4758585484985869	6.84360615558506
Finland_Spain	17	9500001	0	0.22835869894120644	3.36542640912761
Finland_Spain	17	10000001	0	0.5813335165822204	2.65165659298429
Finland_Spain	18	1	0.24933562736676007	-1.0269996528242598	1.80024068739313e-4
Finland_Spain	18	500001	0.17996980856792286	0.5231273145577043	1.93181294880379
Finland_Spain	18	1000001	0.040789525709201045	-0.1523917469492967	2.94947696897922
Finland_Spain	18	1500001	0	0.15262523874408176	15.7665532581235
Finland_Spain	18	2000001	0	-0.0729595497360126	8.65056741607711
Finland_Spain	18	2500001	0	0.28757848383551204	7.09823681134461
Finland_Spain	18	3000001	0	0.07928338092723765	6.75553970019228
Finland_Spain	18	3500001	0.053250950685170335	0.10313487687552511	0.635036564932839
Finland_Spain	18	4000001	0.031518961080221584	-0.1869893750676293	0.453373344801319
Finland_Spain	18	4500001	0	-0.12860211204043911	4.67446587533697
Finland_Spain	18	5000001	0	0.04952477951425102	6.15888367902804
Finland_Spain	18	5500001	0	-0.03983651952701045	3.98027415864939
Finland_Spain	18	6000001	0	-0.09972986865391448	5.08806998942729
Finland_Spain	18	6500001	0	0.043833609649084046	0.920198510726429
Finland_Spain	18	7000001	0.07241194143398341	-0.9011934054292752	1.51084212324363
Finland_Spain	18	7500001	0.04922682106960584	-0.1532689032563335	1.94983435783771
Finland_Spain	18	8000001	0	0.0178943019802658	4.58750716840068
Finland_Spain	18	8500001	0	0.03903145314065958	2.08229352759061
Finland_Spain	18	9000001	0	-0.05722969995665244	8.45253455193456
Finland_Spain	18	9500001	0	0.15048950628598634	3.79970954368353
Finland_Spain	18	10000001	0	-0.013018552057559599	3.88140467314204
Finland_Spain	18	10500001	0	0.18299992828914982	4.22198030379904
Finland_Spain	18	11000001	0.08474720710747712	-0.13098449411577814	2.88770217445103
Finland_Spain	18	11500001	0	NaN	1.60068775538503
Finland_Spain	19	1	0.42576439031011826	-0.22692875778276997	0.964726576009688
Finland_Spain	19	500001	0	0.06934189045657622	2.69740727450429
Finland_Spain	19	1000001	0	0.21726393367172167	14.6439136414202
Finland_Spain	19	1500001	0	0.03679807749724687	10.0303599505014
Finland_Spain	19	2000001	0.04855366766107061	0.10516246423821339	4.26487267122225
Finland_Spain	19	2500001	0	0.015549914073910728	1.46427377787702
Finland_Spain	19	3000001	0	-0.02063565374062107	2.6786498817277
Finland_Spain	19	3500001	0	0.16602098930687692	5.66304136231173
Finland_Spain	19	4000001	0	0.028962185711763247	8.2234230475656709
Finland_Spain	19	4500001	0	0.06386261494368468	5.58564237939656
Finland_Spain	19	5000001	0	0.03401691325255679	4.99753517837625
Finland_Spain	19	5500001	0.0012432117195583445	0.10984708645148561	7.30790427775733
Finland_Spain	19	6000001	0	0.04136805109449507	3.77973543339004
Finland_Spain	19	6500001	0	0.1846160871511853	3.58766443848911
Finland_Spain	19	7000001	0	0.0801872907050872	5.24645486266139
Finland_Spain	19	7500001	0	0.22400614885639455	3.14019517685158
Finland_Spain	19	8000001	0	-0.06348576164166175	4.20694107849545
Finland_Spain	19	8500001	0	0.2835283077952148	7.09937969300206
Finland_Spain	19	9000001	0	0.11690177801790552	3.24093657995367
Finland_Spain	19	9500001	0.05165034691520531	0.4158428772162686	4.62630972551052
Finland_Spain	20	1	0	-0.05451229348642797	3.10813368839694
Finland_Spain	20	500001	0	0.11948648990126105	1.67827471186708
Finland_Spain	20	1000001	0	-0.29233771434280675	3.50367489370625
Finland_Spain	20	1500001	0	0.11938367018346631	2.04114973614234
Finland_Spain	20	2000001	0	-0.044412458936885633	4.24648947613083
Finland_Spain	20	2500001	0	-0.22724829050378934	3.32508270615473
Finland_Spain	20	3000001	0	0.13167168707634988	4.19779068378196
Finland_Spain	20	3500001	0	0.16516355428849863	2.7798446792411
Finland_Spain	20	4000001	0	0.12973191587440008	3.84513762319058
Finland_Spain	20	4500001	0	0.143517621897719	2.85741152190621
Finland_Spain	20	5000001	0	-0.11726211199454402	2.43344580558096
Finland_Spain	20	5500001	0	0.15764041657981748	3.58001826074728
Finland_Spain	20	6000001	0	-0.07493692897046267	2.70625328251597
Finland_Spain	20	6500001	0	-0.22579805934601216	1.42136839003017
Finland_Spain	20	7000001	0.05958723857827885	-0.017552799717075306	0.644227477366345
Finland_Spain	20	7500001	0	0.27343886690667446	2.78499921439877
Finland_Spain	20	8000001	0.08207185287390252	-0.01580746831315577	1.24408594930912
Finland_Spain	20	8500001	0	0.11796925813241174	3.59965192484789
Finland_Spain	20	9000001	0	0.09494436064139353	4.23966961611203
Finland_Spain	20	9500001	0	0.11397709282549982	5.9228944154578
Finland_Spain	20	10000001	0	0.16527442977533008	1.71298252535465
Finland_Spain	20	10500001	0.0034326935921517527	-0.17460083617177494	5.25543011437742
Finland_Spain	20	11000001	0	0.32548669164007404	1.00930023014218
Finland_Spain	20	11500001	0	-0.004207415879773753	2.61581502155145
Finland_Spain	20	12000001	0	0.09388286510315473	8.87340740670319
Finland_Spain	20	12500001	0	-0.008289989345903425	10.4654232415123
Finland_Spain	20	13000001	0	0.212348650778904	6.20718410135351
Finland_Spain	20	13500001	0	-0.021603921719984338	3.23967837337476
Finland_Spain	20	14000001	0	0.3657094535653158	1.55431847641995
Finland_Spain	20	14500001	0	NaN	0.016260655422906
Finland_Spain	21	1	0.13662616728073562	-0.2443484284725164	1.45878920482909
Finland_Spain	21	500001	0.11754434286572366	-6.71903070795922e-4	1.5227620263985
Finland_Spain	21	1000001	0	0.2753630600531745	4.46059210763264
Finland_Spain	21	1500001	0	0.027945055446140846	9.72673029170819
Finland_Spain	21	2000001	0	0.27064383100199074	10.359981113785
Finland_Spain	21	2500001	0	0.09163863736115582	5.65060482932188
Finland_Spain	21	3000001	0	-0.019426736147234985	7.0397757779688
Finland_Spain	21	3500001	0	0.14208659313443733	2.86615790116697
Finland_Spain	21	4000001	0	0.21656422173323966	5.2230462808703
Finland_Spain	21	4500001	0	0.12560348873466085	17.5961280607064
Finland_Spain	21	5000001	0	0.55548538473793585	6.7458636799433
Finland_Spain	21	5500001	0	0.11823130317728363	10.5252743855016
Finland_Spain	21	6000001	0.07956852622214004	-0.18428232972852213	5.73328672475583
Finland_Spain	21	6500001	0	0.1974485403792218	5.73328672473392
Finland_Spain	21	7000001	0.07890709292162884	-0.2814653338893371	3.96594627071813
Finland_Spain	21	7500001	0	-0.32348279106357564	2.17608422733447
Finland_Spain	22	1	0.15902982931253218	0.3888370581788315	0.5103451348517
Finland_Spain	22	500001	0	0.3044157528104066	4.845428981107
Finland_Spain	22	1000001	0	0.5456673623542577	21.8636292564374
Finland_Spain	22	1500001	0	0.31851682729947645	21.8636292564625
Finland_Spain	22	2000001	0	0.45834809948066185	28.3420905888259
Finland_Spain	22	2500001	0.03316787083419372	0.20466122004571605	18.8032357735859
Finland_Spain	22	3000001	0	0.20608537655072864	12.0072103573688
Finland_Spain	22	3500001	0	0.39408174511837374	6.86697786829163
Finland_Spain	22	4000001	0	-0.1569397169518963	2.09423375335787
Finland_Spain	23	1	0	0.09673317645419638	27.2907666029588
Finland_Spain	23	500001	0.048172142940974036	0.7620099157738146	27.290766603035
Finland_Spain	23	1000001	0	0.1358303224053111	23.2936879132765
Finland_Spain	23	1500001	0	0.25916393691306217	14.9868715117559
Finland_Spain	23	2000001	0	0.5736788313534231	8.25959246866062
Finland_Spain	23	2500001	0.004942410751111136	0.48729473188204525	5.90725857303727
Finland_Spain	23	3000001	0	0.41446371658368997	0.768762516661866
Finland_Spain	23	3500001	0.131517260710916	-0.38216871777954103	0.768762516619167
Finland_Spain	23	4000001	0	0.23470513405565094	0.907295416015991
Finland_Spain	23	4500001	0	0.19755829481229362	2.61259151519078
Finland_Spain	23	5000001	0.05812099180464009	0.7572521065717867	14.3657944205914
Finland_Spain	23	5500001	0.029481743935600893	0.707435543207273	15.1485564819196
Finland_Spain	23	6000001	0	-0.03145314378564031	7.60659330148979
Finland_Spain	23	6500001	0	-0.445507901243132	4.38898745963305
Finland_Spain	24	1	0	-0.05529111537852104	6.1580647409986
Finland_Spain	24	500001	0	-0.025367562203093316	3.0942521175069
Finland_Spain	24	1000001	0	0.1589762379289813	4.79468135506112
Finland_Spain	24	1500001	0.05398725181990383	-0.1699022169611764	4.737037351327
Finland_Spain	24	2000001	0.05720612558805675	0.4372568162796553	1.09542539689048
Finland_Spain	24	2500001	0	-0.11572980943048312	1.3737776151595
Finland_Spain	24	3000001	0	0.24458192709220142	5.82703407410739
Finland_Spain	24	3500001	0	0.2860599357310642	4.16958316481171
Finland_Spain	24	4000001	0	0.17576327512463155	5.4026305653084
Finland_Spain	24	4500001	0	0.17302132396092243	15.9297635824279
Finland_Spain	24	5000001	0	0.3670131513884871	7.54415709803073
Finland_Spain	24	5500001	0	0.20597680640538082	21.0221468528383
Finland_Spain	24	6000001	0	0.1252132601032646	14.1406337710586
Finland_Spain	24	6500001	0	-0.11448717715014162	9.33960741415851
Finland_Spain	26	1	0.13065892348285535	0.23035679207187515	1.07989314986094
Finland_Spain	26	500001	0	0.10287747655290937	4.77390877317383
Finland_Spain	26	1000001	0	0.02810492793561109	4.74650295731681
Finland_Spain	26	1500001	0	0.31340848624981493	8.55867491310475
Finland_Spain	26	2000001	0	0.24892533601365732	13.1481509153946
Finland_Spain	26	2500001	0	0.21549308009725973	6.72609923312167
Finland_Spain	26	3000001	0	0.14319278974375824	5.62892895899376
Finland_Spain	26	3500001	0	0.5492211953550584	12.57567861973
Finland_Spain	26	4000001	0	0.21350457954648322	13.4077701512918
Finland_Spain	26	4500001	0.037209985754587054	-0.03090677695091105	13.4077701512843
Finland_Spain	26	5000001	0	0.3701123658283607	13.4077701512689
Finland_Spain	26	5500001	0	0.1320789796866851	10.5631522424224
Finland_Spain	26	6000001	0	0.438284432220714	5.55312097206647
Finland_Spain	26	6500001	0	NaN	6.3276141998347
Finland_Spain	27	1	0.07700754834929598	0.2012517685693718	172.460754182109
Finland_Spain	27	500001	0	0.6836378556907579	152.275857724709
Finland_Spain	27	1000001	0	0.07947898782666607	27.9755895348476
